numar_factura,numar_comanda,cod_articol,id_cantitate
2410202872,2077656,3292617,1||2077656||1||1
2410202873,2077767,2808404,1||2077767||1||3
2410202874,2077806,1581841,1||2077806||1||1
2410202874,2077806,1581842,1||2077806||1||2
2410202874,2077806,1581843,1||2077806||1||3
2410202874,2077806,1581844,1||2077806||1||4
2410202874,2077806,1581845,1||2077806||1||5
2410202875,2077825,23145,1||2077825||1||1
2410202875,2077825,3223507,1||2077825||1||3
2410202875,2077825,5451866,1||2077825||1||2
2410202881,2076255,835375,1||2076255||1||3
2410202881,2076255,2226315,1||2076255||1||5
2410202881,2076255,2226662,1||2076255||1||8
2410202881,2076255,2798716,1||2076255||1||6
2410202889,2077848,1620751,1||2077848||1||1
2410202892,2070964,4922,1||2070964||1||1
2410202892,2070964,4922,1||2070964||1||10
2410202892,2070964,1615178,1||2070964||1||9
2410202892,2070964,1623988,1||2070964||1||11
2410202892,2070964,2237160,1||2070964||1||5
2410202892,2070964,2800138,1||2070964||1||7
2410202892,2070964,2801085,1||2070964||1||4
2410202892,2070964,3286648,1||2070964||1||8
2410202892,2070964,3286675,1||2070964||1||2
2410202892,2070964,6211330,1||2070964||1||6
2410202893,2077915,2254719,1||2077915||1||1
2410202894,2072787,5819513,1||2072787||1||1
2410202899,2078055,5435644,1||2078055||1||1
2410202904,2078041,1623161,1||2078041||1||5
2410202904,2078041,3223507,1||2078041||1||6
2410202905,2078156,2268315,1||2078156||1||1
2410202907,2078209,2228249,1||2078209||1||1
2410202909,2078305,1602452,1||2078305||1||1
2410202913,2077935,5347,1||2077935||1||3
2410202913,2077935,5377,1||2077935||1||2
2410202913,2077935,6273,1||2077935||1||1
2410202915,2078523,3223507,1||2078523||1||2
2410202915,2078523,4986866,1||2078523||1||1
2410202919,2066649,3144488,1||2066649||2||1
2410202920,2078479,1010716,1||2078479||1||6
2410202920,2078479,1196067,1||2078479||1||1
2410202920,2078479,2228249,1||2078479||1||2
2410202920,2078479,2800115,1||2078479||1||3
2410202920,2078479,2801209,1||2078479||1||4
2410202920,2078479,3212120,1||2078479||1||5
2410202924,2078652,2269092,1||2078652||1||2
2410202926,2078727,1580672,1||2078727||1||1
2410202926,2078727,2230517,1||2078727||1||2
2410202927,2078761,1011163,1||2078761||1||2
2410202927,2078761,5638457,1||2078761||1||1
2410202931,2078635,1611654,1||2078635||1||2
2410202931,2078635,2091550,1||2078635||1||1
2410202933,2077954,2228249,1||2077954||1||1
2410202936,2076925,2840956,1||2076925||1||5
2410202940,2079088,1721200,1||2079088||1||1
2410202941,2078886,3118491,1||2078886||1||1
2410202942,2078910,1613352,1||2078910||1||1
2410202942,2078910,1613353,1||2078910||1||2
2410202943,2078635,2091551,1||2078635||3||3
2410202944,2078145,1011167,1||2078145||1||3
2410202945,2079039,2231418,1||2079039||1||1
2410202946,2078312,174262,1||2078312||1||3
2410202948,2078979,3242997,1||2078979||1||4
2410202948,2078979,3261265,1||2078979||1||3
2410202948,2078979,5688368,1||2078979||1||1
2410202948,2078979,5688369,1||2078979||1||2
2410202950,2078835,24278,1||2078835||1||3
2410202950,2078835,24279,1||2078835||1||4
2410202951,2070877,2228249,1||2070877||4||9
2410202951,2070877,3102651,1||2070877||4||8
2410202953,2077754,5033031,1||2077754||1||2
2410202955,2071285,2226661,1||2071285||1||1
2410202958,2079272,2844424,1||2079272||1||1
2410202959,2075971,1641826,1||2075971||1||2
2410202959,2075971,4900891,1||2075971||1||1
2410202960,2077954,4774163,1||2077954||2||3
2410202960,2077954,5754512,1||2077954||2||2
2410202961,2073734,2246767,1||2073734||3||1
2410202962,2073140,6211360,1||2073140||2||5
2410202963,2078228,2532077,1||2078228||1||4
2410202963,2078228,3216135,1||2078228||1||1
2410202963,2078228,3290866,1||2078228||1||3
2410202963,2078228,5440271,1||2078228||1||2
2410202966,2079033,1233550,1||2079033||1||4
2410202966,2079033,3736712,1||2079033||1||1
2410202966,2079033,3749212,1||2079033||1||3
2410202966,2079033,3749276,1||2079033||1||2
2410202970,2079359,1721201,1||2079359||1||1
2410202973,2079294,6370,1||2079294||1||5
2410202973,2079294,6821,1||2079294||1||4
2410202973,2079294,7511,1||2079294||1||1
2410202973,2079294,68775,1||2079294||1||3
2410202973,2079294,2250847,1||2079294||1||2
2410202976,2079404,3224381,1||2079404||1||1
2410202978,2077784,5676664,1||2077784||2||2
2410202979,2079541,1014838,1||2079541||1||1
2410202980,2079430,816263,1||2079430||1||1
2410202984,2077089,2303745,1||2077089||2||2
2410202984,2077089,4757050,1||2077089||2||3
2410202989,2079444,2281552,1||2079444||1||6
2410202994,2079785,173918,1||2079785||1||1
2410202995,2079769,1311018,1||2079769||1||1
2410202996,2079705,21687,1||2079705||1||1
2410202998,2079759,2286964,1||2079759||1||1
2410203001,2048953,2086677,1||2048953||1||1
2410203005,2079759,1013893,1||2079759||2||2
2410203008,2079941,3155747,1||2079941||1||1
2410203009,2077089,2237160,1||2077089||1||1
2410203015,2079878,5752976,1||2079878||1||1
2410203016,2079878,2252651,1||2079878||2||3
2410203017,2080011,2277983,1||2080011||1||3
2410203017,2080011,2540884,1||2080011||1||1
2410203017,2080011,4746853,1||2080011||1||2
2410203018,2057357,2354154,1||2057357||1||1
2410203018,2057357,3757473,1||2057357||1||5
2410203019,2079634,1230693,1||2079634||3||4
2410203020,2079858,3223507,1||2079858||1||2
2410203020,2079858,5934616,1||2079858||1||1
2410203021,2078549,5625007,1||2078549||1||1
2410203025,2080223,2566358,1||2080223||1||1
2410203025,2080223,2566359,1||2080223||1||2
2410203026,2080260,2086862,1||2080260||1||1
2410203030,2080250,179304,1||2080250||1||1
2410203030,2080250,1051284,1||2080250||1||2
2410203030,2080250,2800138,1||2080250||1||3
2410203030,2080250,2801085,1||2080250||1||4
2410203031,2080376,2809782,1||2080376||1||1
2410203032,2077343,1613007,1||2077343||1||1
2410203036,2073192,869412,1||2073192||8||4
2410203036,2073192,2798894,1||2073192||8||15
2410203036,2073192,3103637,1||2073192||8||11
2410203036,2073192,3285421,1||2073192||8||7
2410203036,2073192,3737379,1||2073192||8||3
2410203036,2073192,5648639,1||2073192||8||1
2410203037,2073192,1016925,1||2073192||10||22
2410203037,2073192,1016937,1||2073192||10||19
2410203037,2073192,1594072,1||2073192||10||23
2410203037,2073192,1595510,1||2073192||10||24
2410203037,2073192,5615766,1||2073192||10||20
2410203037,2073192,5753606,1||2073192||7||13
2410203038,2080394,1581780,1||2080394||1||2
2410203038,2080394,1581781,1||2080394||1||3
2410203038,2080394,1581811,1||2080394||1||4
2410203039,2080444,3212497,1||2080444||1||1
2410203040,2077688,3152624,1||2077688||1||1
2410203041,2080450,1017220,1||2080450||1||1
2410203043,2080529,1716206,1||2080529||1||1
2410203044,2080597,3144405,1||2080597||1||1
2410203046,2080570,2086674,1||2080570||1||1
2410203050,2080577,175521,1||2080577||1||1
2410203051,2080737,1199688,1||2080737||1||2
2410203051,2080737,1579619,1||2080737||1||1
2410203052,2080692,1657518,1||2080692||1||1
2410203055,2080692,1657518,1||2080692||3||1
2410203062,2080298,75468,1||2080298||1||1
2410203063,2039863,2798716,1||2039863||2||1
2410203063,2039863,5454895,1||2039863||2||2
2410203064,2080699,1610427,1||2080699||1||1
2410203064,2080699,2285108,1||2080699||1||3
2410203064,2080699,2307305,1||2080699||1||2
2410203065,2081018,1248939,1||2081018||1||1
2410203070,2080984,24259,1||2080984||1||4
2410203070,2080984,2091603,1||2080984||1||1
2410203070,2080984,2540208,1||2080984||1||3
2410203070,2080984,2797347,1||2080984||1||2
2410203070,2080984,3198375,1||2080984||1||5
2410203071,2080827,2228249,1||2080827||1||4
2410203071,2080827,2246307,1||2080827||1||6
2410203071,2080827,2307699,1||2080827||1||1
2410203071,2080827,2818841,1||2080827||1||7
2410203071,2080827,4757463,1||2080827||1||3
2410203072,2080934,1009188,1||2080934||1||1
2410203073,2080620,2339702,1||2080620||1||2
2410203073,2080620,5994259,1||2080620||1||1
2410203074,2080894,4975552,1||2080894||1||1
2410203089,2081081,2227361,1||2081081||1||3
2410203089,2081081,2230951,1||2081081||1||1
2410203089,2081081,3144844,1||2081081||1||2
2410203091,2065679,2290675,1||2065679||2||9
2410203091,2065679,2304486,1||2065679||2||4
2410203091,2065679,2532077,1||2065679||2||10
2410203091,2065679,2543760,1||2065679||2||7
2410203091,2065679,2860172,1||2065679||2||3
2410203091,2065679,3224006,1||2065679||2||2
2410203092,2060502,2792412,1||2060502||2||1
2410203102,2081661,5816675,1||2081661||1||1
2410203105,2081729,2307718,1||2081729||1||1
2410203106,2081714,3793362,1||2081714||1||1
2410203107,2081694,2250020,1||2081694||1||1
2410203107,2081694,3223507,1||2081694||1||2
2410203108,2081710,2250020,1||2081710||1||2
2410203108,2081710,2845091,1||2081710||1||1
2410203108,2081710,3223507,1||2081710||1||3
2410203109,2081445,5347,1||2081445||1||3
2410203109,2081445,5377,1||2081445||1||2
2410203109,2081445,6274,1||2081445||1||1
2410203110,2081803,861980,1||2081803||1||1
2410203110,2081803,863440,1||2081803||1||2
2410203116,2081896,1011146,1||2081896||1||3
2410203116,2081896,1011152,1||2081896||2||4
2410203116,2081896,1011158,1||2081896||2||5
2410203116,2081896,5690584,1||2081896||1||2
2410203117,2081979,5499659,1||2081979||1||1
2410203118,2082054,4986,1||2082054||1||2
2410203118,2082054,1685043,1||2082054||1||4
2410203118,2082054,3223507,1||2082054||1||3
2410203118,2082054,4806429,1||2082054||1||1
2410203120,2082100,3288664,1||2082100||1||1
2410203122,2081668,7133,1||2081668||1||9
2410203122,2081668,1010690,1||2081668||1||4
2410203122,2081668,1200135,1||2081668||1||5
2410203122,2081668,1579438,1||2081668||1||2
2410203122,2081668,3089664,1||2081668||1||3
2410203123,2082212,2288501,1||2082212||1||1
2410203128,2082227,2296713,1||2082227||1||2
2410203128,2082227,5004970,1||2082227||1||1
2410203129,2082314,1011329,1||2082314||1||2
2410203135,2082054,1685043,1||2082054||2||4
2410203136,2082429,1685043,1||2082429||1||1
2410203140,2082417,709224,1||2082417||1||2
2410203142,2068119,2238433,1||2068119||1||3
2410203142,2068119,2238434,1||2068119||1||4
2410203143,2079553,2574940,1||2079553||1||2
2410203143,2079553,5033651,1||2079553||2||3
2410203144,2077971,2532077,1||2077971||2||13
2410203148,2077971,1028197,1||2077971||1||7
2410203148,2077971,1028922,1||2077971||1||9
2410203148,2077971,1534157,1||2077971||1||3
2410203148,2077971,1578373,1||2077971||1||4
2410203148,2077971,2307717,1||2077971||1||12
2410203148,2077971,2307718,1||2077971||1||11
2410203148,2077971,2338758,1||2077971||1||10
2410203148,2077971,2541460,1||2077971||1||6
2410203148,2077971,3223507,1||2077971||1||2
2410203148,2077971,3285512,1||2077971||1||1
2410203148,2077971,3737439,1||2077971||1||8
2410203148,2077971,3749258,1||2077971||1||5
2410203149,2080730,5026188,1||2080730||1||1
2410203150,2081291,3155747,1||2081291||1||1
2410203151,2082578,6919,1||2082578||1||1
2410203151,2082578,1014838,1||2082578||1||2
2410203152,2082600,2812857,1||2082600||1||2
2410203161,2082620,1599714,1||2082620||1||1
2410203161,2082620,2086862,1||2082620||1||2
2410203163,2082838,2285108,1||2082838||1||1
2410203165,2062108,4896245,1||2062108||3||3
2410203166,2082885,2845600,1||2082885||1||2
2410203166,2082885,4896245,1||2082885||1||1
2410203167,2082813,3160530,1||2082813||1||1
2410203168,2082889,1029281,1||2082889||1||1
2410203170,2081924,1011145,1||2081924||1||3
2410203170,2081924,1011179,1||2081924||1||1
2410203170,2081924,2227804,1||2081924||1||4
2410203170,2081924,2819123,1||2081924||1||2
2410203170,2081924,5033031,1||2081924||1||5
2410203172,2078470,2837864,1||2078470||2||2
2410203173,2078470,2574823,1||2078470||1||1
2410203174,2082431,8710,1||2082431||1||5
2410203175,2082902,5994187,1||2082902||1||1
2410203176,2082509,23706,1||2082509||1||1
2410203176,2082509,23707,1||2082509||1||2
2410203176,2082509,1011157,1||2082509||1||3
2410203182,2082947,1011164,1||2082947||1||3
2410203182,2082947,1011169,1||2082947||1||4
2410203182,2082947,1017190,1||2082947||1||5
2410203182,2082947,4806429,1||2082947||1||1
2410203189,2082491,3198371,1||2082491||1||1
2410203189,2082491,5859030,1||2082491||1||3
2410203189,2082491,5859031,1||2082491||1||2
2410203192,2083446,24259,1||2083446||1||4
2410203192,2083446,2833650,1||2083446||1||2
2410203193,2083023,24042,1||2083023||1||1
2410203193,2083023,2564868,1||2083023||1||3
2410203195,2083523,2340448,1||2083523||2||5
2410203195,2083523,2540884,1||2083523||1||4
2410203195,2083523,2844771,1||2083523||1||2
2410203196,2083091,1588465,1||2083091||1||1
2410203196,2083091,2800115,1||2083091||1||3
2410203196,2083091,2808651,1||2083091||1||2
2410203199,2078869,4806419,1||2078869||1||3
2410203201,2080783,2839865,1||2080783||1||2
2410203206,2083865,175521,1||2083865||1||1
2410203210,2083892,1602965,1||2083892||1||1
2410203213,2081242,3223507,1||2081242||1||9
2410203213,2081242,4896260,1||2081242||1||8
2410203213,2081242,5806028,1||2081242||1||10
2410203215,2083965,3290931,1||2083965||1||1
2410203219,2083286,4897988,1||2083286||1||1
2410203225,2084039,2809782,1||2084039||1||3
2410203225,2084039,3212795,1||2084039||1||1
2410203225,2084039,3753417,1||2084039||1||2
2410203225,2084039,5688369,1||2084039||2||6
2410203226,2083565,15833,1||2083565||1||10
2410203226,2083565,1962362,1||2083565||1||2
2410203226,2083565,2544947,1||2083565||1||1
2410203227,2084039,3212795,1||2084039||3||1
2410203229,2084221,2818841,1||2084221||1||1
2410203230,2059974,5376,1||2059974||2||3
2410203230,2059974,6225,1||2059974||2||1
2410203230,2059974,6663,1||2059974||2||2
2410203231,2083751,75364,1||2083751||1||1
2410203232,2080522,3157290,1||2080522||2||2
2410203233,2080522,3199553,1||2080522||1||1
2410203234,2084255,4798147,1||2084255||1||1
2410203241,2083184,1011329,1||2083184||2||7
2410203241,2083184,1055340,1||2083184||1||3
2410203241,2083184,2229466,1||2083184||1||4
2410203241,2083184,2365899,1||2083184||1||5
2410203241,2083184,2540208,1||2083184||1||2
2410203241,2083184,2847158,1||2083184||1||1
2410203242,2083407,2573441,1||2083407||1||3
2410203242,2083407,2838799,1||2083407||1||7
2410203242,2083407,3223507,1||2083407||1||2
2410203242,2083407,3223507,1||2083407||1||5
2410203242,2083407,3455876,1||2083407||1||4
2410203242,2083407,4975647,1||2083407||1||1
2410203243,2084312,4806429,1||2084312||1||1
2410203245,2082695,2839692,1||2082695||1||6
2410203246,2076876,5035486,1||2076876||1||1
2410203247,2076876,5690590,1||2076876||3||5
2410203248,2076876,4896018,1||2076876||4||6
2410203248,2076876,4896019,1||2076876||4||7
2410203250,2082392,2254713,1||2082392||3||4
2410203250,2082392,2574876,1||2082392||2||2
2410203250,2082392,2830878,1||2082392||3||3
2410203250,2082392,3152624,1||2082392||1||1
2410203251,2076876,2246307,1||2076876||2||3
2410203251,2076876,2355321,1||2076876||2||4
2410203251,2076876,2818841,1||2076876||2||2
2410203253,2078511,4922,1||2078511||1||5
2410203253,2078511,1600888,1||2078511||4||8
2410203253,2078511,1615178,1||2078511||1||4
2410203253,2078511,3213231,1||2078511||1||1
2410203253,2078511,3213726,1||2078511||3||7
2410203253,2078511,3251581,1||2078511||1||3
2410203253,2078511,3286675,1||2078511||1||2
2410203253,2078511,5620563,1||2078511||2||6
2410203255,2082323,2246307,1||2082323||1||1
2410203255,2082748,2812350,1||2082748||1||4
2410203255,2082748,4829248,1||2082748||1||2
2410203255,2082748,5765098,1||2082748||1||6
2410203256,2083549,5026036,1||2083549||1||1
2410203258,2081420,1614567,1||2081420||1||1
2410203260,2080931,6916,1||2080931||3||13
2410203260,2080931,6919,1||2080931||2||10
2410203260,2080931,1011180,1||2080931||1||5
2410203260,2080931,1014838,1||2080931||2||11
2410203260,2080931,2226313,1||2080931||3||14
2410203260,2080931,2544947,1||2080931||3||12
2410203260,2080931,2815663,1||2080931||1||7
2410203260,2080931,5440351,1||2080931||2||9
2410203260,2080931,5753538,1||2080931||2||8
2410203261,2081668,1010690,1||2081668||2||4
2410203262,2080931,6919,1||2080931||4||10
2410203262,2080931,5440351,1||2080931||4||9
2410203263,2084243,2844424,1||2084243||1||1
2410203265,2068883,1248623,1||2068883||1||1
2410203266,2083805,1716206,1||2083805||1||2
2410203266,2083805,2246158,1||2083805||1||4
2410203266,2083805,2524958,1||2083805||1||1
2410203266,2083805,3223507,1||2083805||1||5
2410203269,2084478,2532077,1||2084478||1||1
2410203269,2084478,2821692,1||2084478||1||2
2410203269,2084478,5033001,1||2084478||1||3
2410203272,2084508,1014838,1||2084508||1||3
2410203272,2084508,1602452,1||2084508||1||1
2410203272,2084508,1615795,1||2084508||1||2
2410203273,2084500,3224491,1||2084500||1||1
2410203275,2084450,1011179,1||2084450||1||2
2410203275,2084450,1011183,1||2084450||1||3
2410203275,2084450,1011186,1||2084450||1||4
2410203275,2084450,2808651,1||2084450||1||1
2410203276,2084461,2224282,1||2084461||1||4
2410203278,2084545,2239006,1||2084545||1||1
2410203289,2084597,2228249,1||2084597||1||1
2410203290,2084548,3212497,1||2084548||1||1
2410203291,2084548,2572050,1||2084548||2||2
2410203292,2079468,2225028,1||2079468||1||1
2410203293,2084054,3102651,1||2084054||1||2
2410203293,2084054,4786266,1||2084054||1||1
2410203295,2081440,3209247,1||2081440||1||1
2410203295,2081443,1581842,1||2081443||1||5
2410203295,2081443,2543441,1||2081443||1||4
2410203296,2084729,1196313,1||2084729||1||1
2410203296,2084729,1580604,1||2084729||1||2
2410203296,2084729,2297140,1||2084729||1||3
2410203297,2084391,5758679,1||2084391||1||1
2410203300,2082281,4792502,1||2082281||1||2
2410203303,2084797,76029,1||2084797||1||1
2410203303,2084797,2540250,1||2084797||1||2
2410203304,2084411,4806431,1||2084411||1||2
2410203304,2084411,5625380,1||2084411||1||4
2410203312,2085026,6153532,1||2085026||1||1
2410203313,2085054,2238434,1||2085054||1||1
